Date,Open,High,Low,Close,Volume,Adj Close
"Sep 27, 2023",2.45,2.48,2.28,2.31,"535,200",2.31
"Sep 26, 2023",2.35,2.40,2.26,2.28,"548,100",2.28
"Sep 25, 2023",2.41,2.43,2.33,2.34,"721,200",2.34
"Sep 22, 2023",2.71,2.72,2.44,2.44,"802,800",2.44
"Sep 21, 2023",2.71,2.82,2.64,2.66,"1,459,300",2.66
"Sep 20, 2023",2.75,2.80,2.68,2.68,"855,900",2.68
"Sep 19, 2023",2.82,2.88,2.69,2.75,"1,569,600",2.75
"Sep 18, 2023",2.97,3.14,2.85,2.86,"883,700",2.86
"Sep 15, 2023",2.85,2.90,2.76,2.87,"1,536,100",2.87
"Sep 14, 2023",2.95,2.95,2.79,2.82,"1,060,000",2.82
"Sep 13, 2023",2.83,2.84,2.71,2.77,"542,400",2.77
"Sep 12, 2023",3.04,3.13,2.74,2.80,"1,462,300",2.80
"Sep 11, 2023",2.98,2.98,2.77,2.79,"969,400",2.79
"Sep 8, 2023",3.05,3.05,2.96,3.01,"423,900",3.01
"Sep 7, 2023",2.91,3.08,2.78,3.03,"715,300",3.03
"Sep 6, 2023",3.00,3.09,2.89,2.94,"904,600",2.94
"Sep 5, 2023",2.93,3.06,2.91,3.02,"1,077,200",3.02
"Sep 1, 2023",3.20,3.24,2.88,3.01,"2,218,800",3.01
"Aug 31, 2023",3.34,3.41,3.12,3.19,"1,821,400",3.19
"Aug 30, 2023",3.40,3.47,3.24,3.34,"2,703,800",3.34
"Aug 29, 2023",3.00,3.57,2.98,3.45,"3,174,000",3.45
"Aug 28, 2023",3.03,3.10,2.94,2.97,"816,600",2.97
"Aug 25, 2023",3.00,3.15,2.91,2.97,"1,320,300",2.97
"Aug 24, 2023",3.18,3.19,2.92,2.94,"1,360,600",2.94
"Aug 23, 2023",2.79,3.13,2.78,3.10,"1,304,100",3.10
"Aug 22, 2023",2.87,2.99,2.78,2.81,"1,305,800",2.81
"Aug 21, 2023",3.01,3.13,2.82,2.86,"1,563,100",2.86
"Aug 18, 2023",3.00,3.16,2.63,3.13,"3,799,400",3.13
"Aug 17, 2023",3.18,3.37,3.00,3.17,"2,340,900",3.17
"Aug 16, 2023",3.40,3.44,3.26,3.30,"1,014,200",3.30
"Aug 15, 2023",3.60,3.71,3.31,3.42,"1,679,000",3.42
"Aug 14, 2023",3.70,3.84,3.49,3.72,"1,503,900",3.72
"Aug 11, 2023",3.50,3.89,3.48,3.67,"1,188,700",3.67
"Aug 10, 2023",3.71,3.71,3.45,3.57,"1,803,600",3.57
"Aug 9, 2023",3.80,3.85,3.52,3.68,"1,436,700",3.68
"Aug 8, 2023",3.42,3.84,3.34,3.73,"1,820,400",3.73
"Aug 7, 2023",3.40,3.45,3.16,3.34,"1,796,400",3.34
"Aug 4, 2023",3.57,3.71,3.44,3.47,"1,250,800",3.47
"Aug 3, 2023",3.63,3.67,3.48,3.58,"1,246,200",3.58
"Aug 2, 2023",3.53,3.78,3.44,3.73,"1,507,200",3.73
"Aug 1, 2023",3.73,3.73,3.38,3.53,"1,485,200",3.53
"Jul 31, 2023",3.67,3.90,3.63,3.80,"1,193,900",3.80
